# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Duct,0,BCEQUETROM,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.804347826086956275e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,37,25
# x,y,z,u,w
-3.360655737704917989e+00, 0.000000000000000000e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, -3.360655737704917989e+00, 0.000000000000000000e+00, 1.311475409836065253e+00
1.638060242997835259e+00, -1.597890681018223624e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.079894534050911181e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.638060242997835259e+00, -1.597890681018223624e+00, 1.311475409836065253e+00
1.545052109392500483e+00, -1.597890681018223624e+00, 1.311475409836065253e+00, 8.881784197001252323e-16, 2.153680657352330385e-02, 1.072240623667607560e-12, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.079894534050911181e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 1.545052109392500483e+00, -1.597890681018223624e+00, 1.311475409836066142e+00
1.411357426923375291e+00, -1.597890681018223624e+00, 1.311475409836065253e+00, 1.332267629550187849e-15, 5.175959607606217538e-02, 5.920091693649389553e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.079894534050911181e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 1.411357426923375291e+00, -1.597890681018223624e+00, 1.311475409836066586e+00
1.223138070149041745e+00, -1.597890681018223624e+00, 1.311475409836065253e+00, 8.881784197001252323e-16, 9.287981216546614682e-02, 1.147519658783755741e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.079894534050911181e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 1.223138070149041745e+00, -1.597890681018223624e+00, 1.311475409836066142e+00
9.657862979965824435e-01, -1.597890681018223624e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 1.465093153306586959e-01, -2.576462988176713200e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.079894534050911181e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 9.657862979965824435e-01, -1.597890681018223624e+00, 1.311475409836065253e+00
6.276217280678686450e-01, -1.597890681018223624e+00, 1.311475409836065253e+00, 2.220446049250313081e-16, 2.125565651047989224e-01, -1.514724689790474828e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.079894534050911181e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 6.276217280678688670e-01, -1.597890681018223624e+00, 1.311475409836065253e+00
2.057404974303120859e-01, -1.597890681018223624e+00, 1.311475409836065253e+00, 4.449557262054370667e-16, 2.877764154913953210e-01, -1.774650610111732171e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.079894534050911181e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 2.057404974303121137e-01, -1.597890681018223624e+00, 1.311475409836065698e+00
-2.877988894465395298e-01, -1.597890681018223624e+00, 1.311475409836065253e+00, 3.554447978966673045e-16, 3.646419201120729703e-01, -9.743020434152418874e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.079894534050911181e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, -2.877988894465392522e-01, -1.597890681018223624e+00, 1.311475409836065475e+00
-8.235587043998766621e-01, -1.597890681018223624e+00, 1.311475409836065253e+00, 2.220446049250313081e-16, 4.315190900450325273e-01, -3.859237228100253017e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.079894534050911181e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, -8.235587043998764400e-01, -1.597890681018223624e+00, 1.311475409836065253e+00
-1.359906831243891778e+00, -1.597890681018223624e+00, 1.311475409836065253e+00, 2.220446049250313081e-16, 4.753733078210100604e-01, -4.203857077052651744e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.079894534050911181e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, -1.359906831243891556e+00, -1.597890681018223624e+00, 1.311475409836065253e+00
-1.854888481673442113e+00, -1.597890681018223624e+00, 1.311475409836065253e+00, 2.220446049250313081e-16, 4.867608323980789908e-01, -4.105509957487632570e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.079894534050911181e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, -1.854888481673442335e+00, -1.597890681018223624e+00, 1.311475409836065253e+00
-2.278258372822894451e+00, -1.597890681018223624e+00, 1.311475409836065253e+00, 9.930136612989092471e-16, 4.638846213252982853e-01, -4.786634320634719310e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.079894534050911181e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, -2.278258372822893563e+00, -1.597890681018223624e+00, 1.311475409836064809e+00
-2.616998915140716697e+00, -1.597890681018223624e+00, 1.311475409836065253e+00, 2.220446049250313081e-16, 4.120352497541488468e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.079894534050911181e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, -2.616998915140716697e+00, -1.597890681018223624e+00, 1.311475409836065031e+00
-2.873114433705703519e+00, -1.597890681018223624e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 3.392840426726795311e-01, -5.235603848053564024e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.079894534050911181e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, -2.873114433705703519e+00, -1.597890681018223624e+00, 1.311475409836065253e+00
-3.057142619135259309e+00, -1.597890681018223624e+00, 1.311475409836065253e+00, 4.440892098500626162e-16, 2.511507088097875151e-01, -5.304654069518073022e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.079894534050911181e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, -3.057142619135259309e+00, -1.597890681018223624e+00, 1.311475409836064809e+00
-3.180307375628009581e+00, -1.597890681018223624e+00, 1.311475409836065253e+00, 6.661338147750939243e-16, 1.446820813101750147e-01, -6.138828054291078273e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.079894534050911181e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, -3.180307375628009581e+00, -1.597890681018223624e+00, 1.311475409836064587e+00
-3.233537827277486176e+00, -1.597890681018223624e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.079894534050911181e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, -3.233537827277486176e+00, -1.597890681018223624e+00, 1.311475409836065253e+00
1.636549652842403280e+00, -3.477736207777897270e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.173886810388894864e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.636549652842403280e+00, -3.477736207777897270e+00, 1.311475409836065253e+00
1.546425525039119675e+00, -3.477736207777897270e+00, 1.311475409836065253e+00, 9.155133597044474904e-16, 2.086899105343942296e-02, 1.053353074486807644e-12, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.173886810388894864e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 1.546425525039119453e+00, -3.477736207777897270e+00, 1.311475409836066142e+00
1.416876461076654881e+00, -3.477736207777897270e+00, 1.311475409836065253e+00, 1.332267629550187849e-15, 5.015462918113922086e-02, 5.799632799621547702e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.173886810388894864e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 1.416876461076654881e+00, -3.477736207777897270e+00, 1.311475409836066586e+00
1.234493429534894160e+00, -3.477736207777897270e+00, 1.311475409836065253e+00, 9.155133597044474904e-16, 8.999978536786179539e-02, 1.110225672293044739e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.173886810388894864e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 1.234493429534894382e+00, -3.477736207777897270e+00, 1.311475409836066142e+00
9.851216476831221591e-01, -3.477736207777897270e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 1.419663393662016215e-01, -2.580707509695255041e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.173886810388894864e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 9.851216476831221591e-01, -3.477736207777897270e+00, 1.311475409836065253e+00
6.574429196256222907e-01, -3.477736207777897270e+00, 1.311475409836065253e+00, 1.110223024625156540e-16, 2.059655892055580750e-01, -1.509293120729970336e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.173886810388894864e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 6.574429196256221797e-01, -3.477736207777897270e+00, 1.311475409836065253e+00
2.486434257111973523e-01, -3.477736207777897270e+00, 1.311475409836065253e+00, 4.475452091311809617e-16, 2.788530147112850965e-01, -1.761765742089178248e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.173886810388894864e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 2.486434257111972967e-01, -3.477736207777897270e+00, 1.311475409836065698e+00
-2.295922409412163301e-01, -3.477736207777897270e+00, 1.311475409836065253e+00, 2.775557561562891351e-16, 3.533350658348286544e-01, -9.662035078958870462e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.173886810388894864e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, -2.295922409412160525e-01, -3.477736207777897270e+00, 1.311475409836065253e+00
-7.487391602806345858e-01, -3.477736207777897270e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 4.181385015831007301e-01, -3.982734263007748304e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.173886810388894864e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, -7.487391602806345858e-01, -3.477736207777897270e+00, 1.311475409836065253e+00
-1.268456149074931538e+00, -3.477736207777897270e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 4.606328832500452553e-01, -3.856339623144080014e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.173886810388894864e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, -1.268456149074931538e+00, -3.477736207777897270e+00, 1.311475409836065253e+00
-1.748089357423010970e+00, -3.477736207777897270e+00, 1.311475409836065253e+00, 4.440892098500626162e-16, 4.716673022902304613e-01, -3.766122499429072266e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.173886810388894864e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, -1.748089357423010526e+00, -3.477736207777897270e+00, 1.311475409836065253e+00
-2.158331351310599278e+00, -3.477736207777897270e+00, 1.311475409836065253e+00, 4.440892098500626162e-16, 4.495004391304269209e-01, -4.939808409410761517e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.173886810388894864e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, -2.158331351310599722e+00, -3.477736207777897270e+00, 1.311475409836065253e+00
-2.486568191945946804e+00, -3.477736207777897270e+00, 1.311475409836065253e+00, 4.965068306494546235e-16, 3.992588182220138115e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.173886810388894864e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, -2.486568191945946360e+00, -3.477736207777897270e+00, 1.311475409836065031e+00
-2.734742054089024155e+00, -3.477736207777897270e+00, 1.311475409836065253e+00, 4.440892098500626162e-16, 3.287634880751300059e-01, -6.753931412063891482e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.173886810388894864e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, -2.734742054089024599e+00, -3.477736207777897270e+00, 1.311475409836065253e+00
-2.913063874559449484e+00, -3.477736207777897270e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 2.433630017209644780e-01, -7.299206645375735582e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.173886810388894864e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, -2.913063874559449484e+00, -3.477736207777897270e+00, 1.311475409836065253e+00
-3.032409525576538645e+00, -3.477736207777897270e+00, 1.311475409836065253e+00, 8.005932084973441942e-16, 1.401957644067324260e-01, -6.335272848353423624e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.173886810388894864e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, -3.032409525576538201e+00, -3.477736207777897270e+00, 1.311475409836064587e+00
-3.083989401889730253e+00, -3.477736207777897270e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.173886810388894864e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, -3.083989401889730253e+00, -3.477736207777897270e+00, 1.311475409836065253e+00
1.634858551980607366e+00, -5.582217280235037826e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.279110864011751891e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.634858551980607366e+00, -5.582217280235037826e+00, 1.311475409836065253e+00
1.547963059475743419e+00, -5.582217280235037826e+00, 1.311475409836065253e+00, 9.155133597044474904e-16, 2.012137370834188310e-02, 1.004208725560365479e-12, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.279110864011751891e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 1.547963059475743641e+00, -5.582217280235037826e+00, 1.311475409836066142e+00
1.423055002211278230e+00, -5.582217280235037826e+00, 1.311475409836065253e+00, 1.332267629550187849e-15, 4.835787386044665404e-02, 5.601867832119699432e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.279110864011751891e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 1.423055002211278230e+00, -5.582217280235037826e+00, 1.311475409836066586e+00
1.247205718155580900e+00, -5.582217280235037826e+00, 1.311475409836065253e+00, 8.881784197001252323e-16, 8.677560455223098934e-02, 1.049123062743585962e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.279110864011751891e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 1.247205718155580900e+00, -5.582217280235037826e+00, 1.311475409836066142e+00
1.006767509997565924e+00, -5.582217280235037826e+00, 1.311475409836065253e+00, 2.220446049250313081e-16, 1.368804922613562347e-01, -2.595485755572121403e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.279110864011751891e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 1.006767509997565924e+00, -5.582217280235037826e+00, 1.311475409836065475e+00
6.908276484759697800e-01, -5.582217280235037826e+00, 1.311475409836065253e+00, 1.110223024625156540e-16, 1.985870127047100198e-01, -1.509465360126657633e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.279110864011751891e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 6.908276484759698910e-01, -5.582217280235037826e+00, 1.311475409836065253e+00
2.966731171059688865e-01, -5.582217280235037826e+00, 1.311475409836065253e+00, 2.220446049250313081e-16, 2.688632959943109135e-01, -1.734315086103952229e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.279110864011751891e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 2.966731171059688865e-01, -5.582217280235037826e+00, 1.311475409836065475e+00
-1.644300835581224973e-01, -5.582217280235037826e+00, 1.311475409836065253e+00, 2.775557561562891351e-17, 3.406770785285486713e-01, -9.287785470769622387e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.279110864011751891e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, -1.644300835581224696e-01, -5.582217280235037826e+00, 1.311475409836065253e+00
-6.649789192356019285e-01, -5.582217280235037826e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 4.031589754701161432e-01, -3.855333327660049687e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.279110864011751891e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, -6.649789192356019285e-01, -5.582217280235037826e+00, 1.311475409836065253e+00
-1.166077402019256581e+00, -5.582217280235037826e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 4.441310249494598850e-01, -3.499670473712330355e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.279110864011751891e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, -1.166077402019256581e+00, -5.582217280235037826e+00, 1.311475409836065253e+00
-1.628528078402680990e+00, -5.582217280235037826e+00, 1.311475409836065253e+00, 4.440892098500626162e-16, 4.547701434671431731e-01, -3.417797445155977234e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.279110864011751891e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, -1.628528078402680546e+00, -5.582217280235037826e+00, 1.311475409836065253e+00
-2.024073433169940373e+00, -5.582217280235037826e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 4.333973930338357317e-01, -4.098679105948310931e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.279110864011751891e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, -2.024073433169940373e+00, -5.582217280235037826e+00, 1.311475409836065253e+00
-2.340551413267630387e+00, -5.582217280235037826e+00, 1.311475409836065253e+00, 2.220446049250313081e-16, 3.849556438653052304e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.279110864011751891e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, -2.340551413267630387e+00, -5.582217280235037826e+00, 1.311475409836065031e+00
-2.579834616371998735e+00, -5.582217280235037826e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 3.169857607527906129e-01, -5.603901055939189408e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.279110864011751891e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, -2.579834616371998735e+00, -5.582217280235037826e+00, 1.311475409836065253e+00
-2.751768179468041531e+00, -5.582217280235037826e+00, 1.311475409836065253e+00, 9.155133597044474904e-16, 2.346446884697055424e-01, -5.677808597496524785e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.279110864011751891e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, -2.751768179468040643e+00, -5.582217280235037826e+00, 1.311475409836065031e+00
-2.866838354084096707e+00, -5.582217280235037826e+00, 1.311475409836065253e+00, 6.280369834735100667e-16, 1.351733469400091536e-01, -6.570662336964289424e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.279110864011751891e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, -2.866838354084096263e+00, -5.582217280235037826e+00, 1.311475409836064809e+00
-2.916570416571934388e+00, -5.582217280235037826e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.279110864011751891e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, -2.916570416571934388e+00, -5.582217280235037826e+00, 1.311475409836065253e+00
1.633067390218941650e+00, -7.811218583640924251e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.390560929182046213e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.633067390218941650e+00, -7.811218583640924251e+00, 1.311475409836065253e+00
1.549591568426534227e+00, -7.811218583640924251e+00, 1.311475409836065253e+00, 6.661338147750939243e-16, 1.932952052492220574e-02, 9.764231551575757229e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.390560929182046213e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 1.549591568426534227e+00, -7.811218583640924251e+00, 1.311475409836065920e+00
1.429599122005210221e+00, -7.811218583640924251e+00, 1.311475409836065253e+00, 8.881784197001252323e-16, 4.645480616164809895e-02, 5.448970096521768140e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.390560929182046213e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 1.429599122005210221e+00, -7.811218583640924251e+00, 1.311475409836066142e+00
1.260670181331625450e+00, -7.811218583640924251e+00, 1.311475409836065253e+00, 8.881784197001252323e-16, 8.336065189025876343e-02, 9.589183380936626556e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.390560929182046213e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 1.260670181331625450e+00, -7.811218583640924251e+00, 1.311475409836066142e+00
1.029694138297389649e+00, -7.811218583640924251e+00, 1.311475409836065253e+00, 2.220446049250313081e-16, 1.314937202090953328e-01, -2.532949154209943442e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.390560929182046213e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 1.029694138297389649e+00, -7.811218583640924251e+00, 1.311475409836065475e+00
7.261877213676649623e-01, -7.811218583640924251e+00, 1.311475409836065253e+00, 1.110223024625156540e-16, 1.907718525434130008e-01, -1.454909371879832901e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.390560929182046213e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 7.261877213676648513e-01, -7.811218583640924251e+00, 1.311475409836065253e+00
3.475446816556702068e-01, -7.811218583640924251e+00, 1.311475409836065253e+00, 4.577566798522237452e-16, 2.582824947068969035e-01, -1.719393373345034885e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.390560929182046213e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 3.475446816556703178e-01, -7.811218583640924251e+00, 1.311475409836065698e+00
-9.541234059022341008e-02, -7.811218583640924251e+00, 1.311475409836065253e+00, 1.942890293094023946e-16, 3.272701296262943149e-01, -8.989793900886102778e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.390560929182046213e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, -9.541234059022360436e-02, -7.811218583640924251e+00, 1.311475409836065253e+00
-5.762626609111776155e-01, -7.811218583640924251e+00, 1.311475409836065253e+00, 2.220446049250313081e-16, 3.872931244214963264e-01, -4.299933130559087682e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.390560929182046213e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, -5.762626609111778375e-01, -7.811218583640924251e+00, 1.311475409836065253e+00
-1.057640997617806278e+00, -7.811218583640924251e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 4.266527667023198855e-01, -4.163471980107029715e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.390560929182046213e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, -1.057640997617806278e+00, -7.811218583640924251e+00, 1.311475409836065253e+00
-1.501892467248417073e+00, -7.811218583640924251e+00, 1.311475409836065253e+00, 3.140184917367550333e-16, 4.368731951251256795e-01, -3.049552237162571862e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.390560929182046213e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, -1.501892467248416851e+00, -7.811218583640924251e+00, 1.311475409836065031e+00
-1.881871596125770818e+00, -7.811218583640924251e+00, 1.311475409836065253e+00, 2.220446049250313081e-16, 4.163415443460647403e-01, -4.799908804354635012e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.390560929182046213e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, -1.881871596125770818e+00, -7.811218583640924251e+00, 1.311475409836065031e+00
-2.185894954602937368e+00, -7.811218583640924251e+00, 1.311475409836065253e+00, 2.220446049250313081e-16, 3.698061636912108874e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.390560929182046213e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, -2.185894954602937368e+00, -7.811218583640924251e+00, 1.311475409836065031e+00
-2.415761446459679274e+00, -7.811218583640924251e+00, 1.311475409836065253e+00, 8.881784197001252323e-16, 3.045111560170958853e-01, -5.833470479815597077e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.390560929182046213e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, -2.415761446459680162e+00, -7.811218583640924251e+00, 1.311475409836065253e+00
-2.580928764802869591e+00, -7.811218583640924251e+00, 1.311475409836065253e+00, 4.440892098500626162e-16, 2.254105205530192446e-01, -5.910405717894709031e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.390560929182046213e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, -2.580928764802869146e+00, -7.811218583640924251e+00, 1.311475409836065253e+00
-2.691470486967956877e+00, -7.811218583640924251e+00, 1.311475409836065253e+00, 9.930136612989092471e-16, 1.298537575998666149e-01, -6.839836105759619645e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.390560929182046213e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, -2.691470486967957765e+00, -7.811218583640924251e+00, 1.311475409836064809e+00
-2.739245402167055587e+00, -7.811218583640924251e+00, 1.311475409836065253e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.390560929182046213e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, -2.739245402167055587e+00, -7.811218583640924251e+00, 1.311475409836065253e+00
1.631278185676658943e+00, -1.003778423625953486e+01, 1.311475409836065253e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.501889211812976743e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.631278185676658943e+00, -1.003778423625953486e+01, 1.311475409836065253e+00
1.551218297890205600e+00, -1.003778423625953486e+01, 1.311475409836065253e+00, 9.155133597044474904e-16, 1.853853260695892402e-02, 9.462196475298591395e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.501889211812976743e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 1.551218297890205378e+00, -1.003778423625953486e+01, 1.311475409836066142e+00
1.436136090977604418e+00, -1.003778423625953486e+01, 1.311475409836065253e+00, 1.110223024625156540e-15, 4.455381796290724949e-02, 5.183088670746187676e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.501889211812976743e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 1.436136090977604418e+00, -1.003778423625953486e+01, 1.311475409836066364e+00
1.274119931761524827e+00, -1.003778423625953486e+01, 1.311475409836065253e+00, 7.021666937153402450e-16, 7.994943077933003295e-02, 9.165133373808163776e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.501889211812976743e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 1.274119931761524604e+00, -1.003778423625953486e+01, 1.311475409836065920e+00
1.052595714453824272e+00, -1.003778423625953486e+01, 1.311475409836065253e+00, 0.000000000000000000e+00, 1.261128343335589097e-01, -2.817091295723194814e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.501889211812976743e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 1.052595714453824272e+00, -1.003778423625953486e+01, 1.311475409836065253e+00
